idID	Text	Label
93394	@USER @USER @USER Honestly i think she should concentrate more on her acting career rather than twitter....she is fantastic actress...but all these twitter comments and political comments will only divert her focus...kuch toh log kahenge..unko kaam hai kehna	NOT
86448	"@USER @USER Lol these are exciting times..."" God he is the worst"""	OFF
64611	@USER @USER If you want societal dregs - take a look at #antifa	NOT
62418	"@USER I tear up from laughing so hard every single time I see this. Priceless. CNN should scoop him up for ANTIFA rallies and weather stories. Creative cameraman job at worst. Elaine would say this guy is sponge worthy"" Come on CNN, hire this guy as a creative consultant at least."""	NOT
37406	"@USER @USER @USER @USER @USER   Pretty sure U.S. conservatives are taking cues from this...  Rightwing government wants to make handshake mandatory in naturalisation ceremonies"" URL"	NOT
84081	"@USER Chris, Chris, Chris.... Are you forgetting the mantra of every single libtard pusher of common sense gun control""? When all guns are outlawed, the criminals will voluntarily give up their guns, out of a sense of compassion."""	OFF
99905	@USER @USER @USER @USER Yep...that´s what we liberals call consensual sex. You should try that some time. URL	NOT
85106	@USER @USER Didn’t even watch. All liberals on there high horses.	NOT
12741	@USER @USER @USER @USER Show me a single case where antifa have actually murdered someone.  Because the far right murdered someone at Charlottesville 🤷  Hypocrisy works both ways.	NOT
19659	@USER @USER Dolt. You’ve become another nail for Hammer Trump.	OFF
37848	@USER You ARE the most attractive ever!! Seriously MAGA ets have creepy taste.  The rest of us know attractive when we see it!!  Plus we have great hair on this side of the isle!!  \o/	NOT
37619	"@USER @USER @USER @USER @USER Wrong. Nye has degree in Mechanical Engineering. He is indeed a REAL scientist"", as well as an entertainer. He studied mechanical engineering at Cornell University and graduated with a Bachelor of Science in 1977. He worked for Boeing. I'd believe him as opposed to you."""	NOT
60672	*goes to song suffragettes*  Waitress: “there’s a $15 minimum food and drinks charge” Me to waitress : “who do you think you are?”	NOT
17949	@USER @USER 4 he is poor	NOT
35556	@USER @USER @USER No that is it the mind set of gangs in chicago where the toughest gun control laws are and it does nothing.	NOT
69376	@USER I said the same thing today lol	NOT
80858	@USER @USER @USER @USER uses rehab as a place to escape when she’s in trouble. She makes jokes of her situation. She should be in jail for assaulting a police officer and threatening to kill him. She is classless. She should leave with boring Carole.	OFF
18732	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Followed all patriots that I wasn't already following 😃 pls follow back! Thanks @USER for a great list of Trumpsters! MAGA! #PatriotsUnite	NOT
11773	@USER @USER And we don't need Levi jeans who just jumped on the gun control band wagon.	NOT
79379	"@USER @USER @USER @USER The MeToo movement is just an extension of the democrats KKK &amp; the hate group Antifa,  it's just another form of lynching those who oppose their agenda. MeToo people jump on ban wagons, in the name of justice"" to perpetuate mass bullying of those who threaten to expose them"""	OFF
65913	@USER DNC corruption URL	OFF
36039	@USER Gotta give him credit where its due he may not be a mason but he is out there competing his ass off	OFF
82522	@USER  You were on the same stage as Farrakhan. You total hypocrite. You are pathetic.	OFF
38827	@USER A Democrat tried to stab a Republican congressman-a Democrat shot congressman Scalise and tried to kill everybody around him-Democrats are beating up Republicans and denying them the right to speak-we know who the Democrats are and they are not Americans	OFF
18205	@USER @USER Advocating for herself is ridiculous fam?	OFF
25781	@USER We would rather keep Bieber than Trudeau. You are welcome to Trudeau	NOT
53176	@USER Here is the problem with the left....they can’t have an intelligent debate on an issue. Want to prove a point? Have Norm on and question him about his comments and have points to counter his comments. Instead the left just silenced him. Shows their lack of intellegence.	OFF
18683	@USER @USER @USER @USER Why does everyone else get attacked by Antifa type groups who never go to jail and also gets extreme negative media coverage that insights the violence. Except LibLabCon? Why? #stitchup	NOT
20763	@USER She is not at all bothered by this invasion of her space.	NOT
30248	@USER @USER URL  Many heavy metal rockers were Conservatives who believed in freedom.  Unfortunatemy some appeared to only be in it for the money.  But others truly believe it.  Helped end the Cold War.	NOT
76661	@USER Hitler would be so proud of David Hogg URL	OFF
94980	That's not am Buller point on the list of voters needs. #wiunion #wipolitics #wiright #MAGA #NRA @USER #democRATs #demonicRATs #PervertsINC URL	NOT
11628	"@USER @USER @USER Trump wanted to be president because he is a narcissist. He still lives a great life"" but only now we, the taxpayers, are footing the bill! Impeach Trump now!"""	OFF
79500	@USER @USER @USER @USER I think she is trying to repair her image so she will be friendly to everyone. I hope they can all be friends. She needs to respect Fessy and Tyler's boundaries though now that their are dating other people.	NOT
21967	@USER He makes a good point. Too bad that is a career death sentence these days.	OFF
99336	"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER really And then"" WHERE in the WORLD does Antifa fit into wacked out Birdlandia? And boy oh boy Birdsize also apparently believes the notion that there are people who actually ""deny climate""  I kid you not! I think Rod Serling's coming to escort Birdbrain back to 'the zone'"""	NOT
48185	@USER I do not know who these POS Nazi Liberals are &amp; don't care to know.   Everyone of the Hollywood elite can &amp; prob will go to he!!.	OFF
61638	@USER He was all about bashing the Iraq war but when faced with the binary choice he is pretty proud of supporting that same status quo vigorously. I don't get it either.	NOT
92849	@USER She sounds amazing and it's a bloody disgrace that she is mostly forgotten.	NOT
27243	@USER Obviously its ANTIFA who is threatening her to force her to continue the charade	OFF
51635	@USER @USER Funny watching these liberals all of a sudden do a 180 on being transparent.  Warner had no problems with leaks.  Now when the truth is out he has issues.    Its over.  Some people are in big trouble.  Warner is likely one of them.	NOT
76440	@USER @USER @USER It was a disagreement between a fucking umpire and a player! It was not abusive!	OFF
90910	@USER Yeah I bought sumn from them. Tired of morphe 🙄	NOT
36781	@USER @USER @USER @USER Reasonable gun control = use 2 hands.	NOT
41790	@USER @USER I can't stand looking at him. 🤢🤢🤢 #TakeAStandNotAKnee 🇺🇸🇺🇸🇺🇸	NOT
66127	@USER That's it throw race into it again. Did you forget what happened to all the WHITE WOMEN who accused Bill Clinton of sexual allegations. The Liberal Democrats rallied around him. Liberals are the most disgusting disgraceful human beings that God created	OFF
67577	@USER You mean he is a URL	NOT
12747	@USER a perfect description of ANTiFA. Fascist shit bags.	OFF
70061	7. You both don’t live to impress people but you are comfortable in your skins and still bring out the best in each other. #AdamandEve	NOT
71658	@USER Speaks volumes to the shift of political ideology in Canada when a sitting Liberal MP identifies more with the the Opposition Conservatives.  Both parties have shifted too far left.	NOT
70336	@USER @USER I suggest using handcuffs to remove you!	OFF
66057	@USER Oh my god. They’re so fucking cute.	OFF
75964	@USER 25th amendment ? Comey and Mulller with a  half roll of duct tape should be sufficient ..... just get the sorry sonofabitch away .	OFF
23253	@USER antinationalist? or antinatalist? also i’m not typically interested in basing my focus around being against something bad rather than for something good that directly counteracts or heals the bad thing. imagine if antifa was called prolib lol	NOT
61914	@USER Burt. A cool dude.	NOT
73290	@USER @USER He is really bad. Glove always turned the wrong way. How is this possible for a major league catcher?	NOT
45523	@USER So will this all be hidden like the liberals hid everyrhing about the failed Nipigon bridge?!?! Huh? Our money and we are barred from the truth sickens me. They are communists	NOT
11928	@USER @USER I heard Bert and Ernie are merely allies and active in Antifa. Friendship is a luxury of the oppressor.	NOT
17621	@USER Guilty until proven innocent...right..?	NOT
98016	@USER You are a lier Christine Ford Soros pays you well and your lawyer won't work we all know you lie shame on you!	OFF
19587	@USER is unstoppable! This QB can’t be this good can he? Have to feel for @USER He needs to transfer. Can’t help but have a funny feeling he is going to save Bama at some point this year. Never know. @USER @USER	NOT
99416	@USER I know!! So upsetting 😭😂	OFF
70288	@USER Amazing how much money is being thrown at this guy by liberals freaking out. Beto epitomizes everything that is wrong in America. Vote CRUZ!	OFF
73899	@USER Colin refused the offer he was offered and the @USER is grossly overpaid	NOT
45907	@USER @USER Or we can go @USER 's route and NOT believe any accusations levied against conservative because conservatives are such saints.	NOT
11881	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Anarchists are left wing extremists. They stand with antifa.	OFF
16721	@USER Does one bring the other? #Sex #War See Penthouse magazine in the 1980's.  Sex followed by guns.	OFF
13406	@USER @USER Brought at different times and no space on any coach. She is so red and blue that she said she’d travel next to a ‘random’ of she had to!!	NOT
17191	"@USER Why are you liberals, who are so quick to scream I'm a victim"", so clueless as to how our legal system works &amp; which law depts investigate which crimes? Assault crimes are not what the FBI investigates, period. Your ignorance on this matter is glaring &amp; you should be embarassed."""	OFF
53081	@USER call up @USER about time he got a call up🙌🏻 he is showing he can perform at a big level! he might not be at a top 4 club but he can score give him a chance!..	NOT
57453	@USER @USER Exactly	NOT
60071	@USER Character and Clinton. Cartoon maybe	OFF
41517	@USER @USER @USER He tried this before and it went nowhere. He's 100% pro gun control. Done.	NOT
46664	@USER Chuck is too old to play their games. He is going forward.	NOT
37239	@USER u never talk to me shut up[	OFF
46203	@USER @USER So is Marr really a member of the Labour Party? And Attlee and Orwell said they were conservatives? I am interested in why you think Labour is conservative.  However I don't see liberal as the opposite of conservative. Liberal poltics and economics are both right wing. Imho :)	NOT
13856	@USER You're interested in making me glance at your tweets because I think you are Nintendo for a split second.	NOT
30910	@USER She has no record on gun control. No thanks.	NOT
64193	@USER said on @USER he doesn’t think we should be selling AR15’s but Liberals deny it and say he is pro gun! The AR15 is not an assault weapon it is a sporting rifle. #KeepTexasRed vote @USER	NOT
31470	@USER She is so beautiful @USER thank you!!🌺	NOT
83932	"@USER @USER Anybody who thinks its gun control"", needs to have a reality check on life."""	NOT
47681	@USER Because he is right the Governor of Puerto Rico 🇵🇷 is a FRAUD	OFF
73300	@USER @USER @USER @USER He totally dodged the question about how he is making millions of dollars off Stormy Daniels while she still has to strip to make a living. He is unethical.	OFF
51890	@USER WOW THIS COLOUR SCHEME I AM LIVING FOR IT ALSO YOU?? ARE SO PRETTY??	NOT
44535	@USER Confirm Kavanaugh Now!  #MAGA	NOT
92034	@USER @USER @USER I'm betting she only has to submit to a blood test if she is a driver in a vehicular accident where a death or grave injury occurred.	NOT
79531	"@USER @USER @USER Still shoveling shit"" for Trump?....What kind of woman supports a liar, racist,  pussy grabber?....that's what kind of woman you are."""	OFF
84548	@USER @USER @USER @USER @USER Do the mass school shooting numbers take Republicans’ disinterest in gun control to keep their NRA $ coming into account?	NOT
23242	@USER Ha even with them trying to rig the system. They had no idea about divine intervention we 🙏God answered President Trump 🇺🇸🇺🇸	NOT
80348	@USER @USER He is a Senator and Trump is President. He's not wrong.	NOT
35252	@USER @USER Mine too! BBCAN2 was a top tier bb season	NOT
28451	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Followed all those that I haven’t. Please follow back.	NOT
32201	@USER He schools read a ammo box warning label...	OFF
80533	@USER He does have a magic wand and he does know what to do.	NOT
81241	"@USER Here comes the he was no angel"" argument. 🙄🙄🙄  She is guilty of breaking and entering and murder. Who cares about some flowers that may or may not have been planted there by police."""	NOT
63445	@USER He is such a cutie! I love him!	NOT
97198	@USER Disagree; he was chosen explicitly to make the President immune to the rule of law. All of his heinous beliefs on women's rights and gun control are just the frosting to make the GOP confirm him.	NOT
91634	@USER And there you have it...	NOT
26740	@USER He is a cancer though. Suspended for like 3 years and then is late to practice when he’s able to play again. Can you blame them for cutting him when they suck anyways?	OFF
86594	So now someone has to photoshop a pic of Toad in a MAGA cap with a confederate flag on his kart.	NOT
72013	@USER Misplaced anger doesn't make the lies about taking a knee true.  Sorry for her loss but she is WRONG...WRONG...WRONG	NOT
61702	@USER @USER @USER You're a fucking idiot	OFF
58514	@USER This is disgusting that this is happening.  Strictest gun control laws - not working.  Maybe legally allow people to arm themselves for protection - lighten up those tough gun rules that aren't working. Too many lives are lost in Chicago.	NOT
83041	@USER She isn't a radical but you are so far right you are Kemp. You refused to pay any attention to what the people of Georgia want and need. That will be your undoing.	NOT
18334	@USER Bill Maher is a known POS!	NOT
52965	@USER @USER Gun control anyone? #DisarmHate	NOT
49239	"@USER We as conservatives must join the fight against Transphobia"" -National Review, 2020"""	NOT
57970	@USER @USER @USER @USER both of you are going to have to take several seats when it comes to Kyle 😻	NOT
22867	@USER DC Republicans ARE weak and most are quasi-conservatives at best!	NOT
67044	@USER @USER @USER @USER Well he’s complimenting her body which she is clearly very proud of as she’s naked in every episode	NOT
75757	"@USER No she hasn't. What reform""? She is getting Trump to free particular famous people, in exchange for attention. The policies are worse now."""	NOT
73203	@USER Couldn't care less about either one of them.	NOT
56826	"@USER furries can suck my dick, this is both an offer and an insult"""""	OFF
56628	@USER Rock(Hard)Man	NOT
18829	@USER And Democrats want an open border and gun control...🤣🤣😅	NOT
33592	"@USER René, it is not your fault.""  She does not specify just what isn't.  All of it.  He did not make his father do anything.  His father chose to be the coward he was.  At he question, her hand rose to her throat, clasping it lightly. She is ravenous.  She has been for some time-"""	OFF
90300	@USER dallon you just said lit i'm sorry sweetie but you are cancelled	NOT
82193	@USER @USER @USER Typically liberals jump to conclusions.....they dont believe in due process or innocent until proven guilty.....they are the most ANTI AMERICAN bunch	OFF
31278	@USER @USER YOOOOO I didn't know you had a son. That's awesome. Look how focused he is. 😃	NOT
22691	@USER Can you elaborate why you think making tax cuts permanent is a bad idea?	NOT
82931	@USER He is quite the yarn spinner	NOT
53538	@USER Leftist Collusion PreScreening Party	OFF
64664	2 hours at midnight and she said she is not a call girl?  -Awkward!	OFF
15009	@USER @USER @USER @USER You know who didn't have any allegations on his record Brett Kavanagh until one week ago when the Democrats thought it up but I'm sure any Democrat nominee from now on will have someone in their past come forward and I hope the Liberals are happy for bringing lowering us	NOT
30214	@USER @USER You have a legit 30% socialist bloc in Maryland.  That will win a crowded primary but overall most people don’t want to go that far left.  As a Baltimore resident that’s what liberals(who is mostly everyone) say.	NOT
81119	@USER @USER I see May in the same light as yourself. Even the last election was about her and not the Conservatives.  A split is coming to the Tory partyvery soon!	NOT
23548	@USER @USER @USER And your gun control has failed to reduce homicides.  Your homicide rate has not dropped after all of those gun laws.  It has however rose.  Enjoy bending a knee to the people who don't really give a shit about you though.	OFF
69149	15-year-old Allison was completely in awe of the beauty and talented of the incomparable Marin Mazzie. So grateful to have met such an incredible woman and be a witness to her radiance!!! She is so very missed. 🌻 URL	NOT
75208	"@USER The 1st word Rian Johnson used is regret"", and he asked about fear. So Rian Johnson must have thought of these 2 emotions for Ben ... I conclude that Ben regrets that Rey didn't accept his offre and fears to be alone and that she doesn't love him as he does 😋#Reylo"""	NOT
59102	@USER I hope it shows how to plug a bullet hole? People are getting fed up with mommy warriors and bad things are going to happen to Antifa soon if they are not reigned in	OFF
39906	@USER @USER you're talking about the Clintons.	NOT
78424	@USER I hope they were Reporting on Gun Control	NOT
94632	"51. A man, as a general rule, owes very little to what he is born with. A man is what he makes of himself."" - Alexander Graham Bell  #PushAwardsMayWards"""	NOT
19119	@USER I will beat your ass.	OFF
97105	@USER I had to look up who he was. A Bush-Cheney guy. GOP have some strange conservatives.	NOT
42744	#osho #quotes via @USER Listen to your being. It is continuously giving you hints. It is a still, small voice. It does not shout at you, that is true. And if you are a little silent you will start feeling your way. Be the person you are. Never try… URL URL	NOT
88008	@USER Hope he is feeling much better!!!	NOT
37565	@USER @USER Investigation reveals it is highly probable it is an ISIS attack. Worst case scenario a joint ISIS-Antifa attack	OFF
21069	@USER @USER Guess he is good enough at math to turn 1 million dollars that his father loaned him into a multibillion dollar empire...	NOT
42200	@USER great job winning this debate tonight !!!! You are clearly the best candidate for us. Can’t wait to vote for you on Tuesday.	NOT
91198	@USER @USER With tons of security that he wants us to NOT HAVE! It blows my mind how many gun control ppl have bodyguards With the guns we R not suppose to have !	NOT
21820	@USER @USER Corruption (except for my household) and Socialism (except for my household) gun control (except when I need to be protected)... Shall I go on?  🤦‍♂️	NOT
26435	@USER @USER @USER I teach my grown sons theres winners and losers...see Serena temper tantrums she is a Democrat...lol	OFF
49549	@USER This just proves that liberals have no shame whatsoever. He’s a deceiver and a proven liar. Has the nerve to speak of “casting a shadow.”	OFF
81242	@USER @USER @USER @USER Theresa May isn’t nice	OFF
44903	@USER I am appalled that you are considering hosting a `midget’ wrestling spectacle. The word itself is offensive but an occasion like that will  perpetuate the stereotypes around dwarfism and is hugely damaging to the dwarf community. Please think again.	NOT
32870	@USER you are like a real life cartoon character!! I love and respect the shit out of you for it. Keep doing you	OFF
27118	@USER 3/ you can not like Justin all you want but the conservatives have no plan to even consider climate change and have been using BLATANT misinformation to lead people like yourself into believing that it’s Trudeau’s fault we’re negotiating with a fucking sociopath down south	OFF
99463	Thank You @USER We Need to #BuildTheWall to Keep Them Out But Mandatory E-Verify Will Get them Out !  #RedNationRising  #Trump #MAGA #SendThemHome  URL	NOT
27502	@USER @USER @USER @USER So he is misogynistic cause his opinion is different?? I guess that makes you a bigot!	OFF
30740	@USER @USER I want to see this corrupt bitch in Gitmo for her birthday URL	OFF
26495	@USER But but but ..... But like her music sucks!	OFF
53855	@USER @USER Which some fantasy gun ban you’re rolling over in your mind would prevent?    Gun Control Is Evil Misspelled  URL	OFF
41830	Kyky do u love me ? Are u in Anfield ? Putain la cliiimmmm #LIVPSG	NOT
34991	@USER Here he is: @USER	NOT
66090	Really # MAGA  VOTE TRUMP 2020	OFF
42566	@USER @USER Cult religion?	NOT
58761	@USER you are such a beautiful classy lady	NOT
16279	@USER &gt;New People's Army from the Philippines is being helped by Antifa in the USA and vice versa I suggest you send this to the Philippine government contingent. They need to know about this!	NOT
83659	@USER @USER That's just what Satan would say if he were threatened.	NOT
80961	@USER Thanks for the kind words! We're so glad to hear that you are loving the mattress! 😀	NOT
80109	@USER Why are they searching this mans home he is the one they shot?who cares if he had a little weed it is a red herring	NOT
34664	".I think it's time we stopped being polite to and about the Left. They are not good people, they are walking filth. Small l"" liberals are their stooges, who don't see they are being used to destroy this country."""	NOT
25214	Don't these PIGS have a job? Don't these SLOBS have a life?  Where is there outrage against  bill clinton keith ellison harvey weinstein THESE PROTESTERS ARE  HYPOCRITES! #MAGA URL	OFF
17338	@USER @USER she is a dog with fleas.	OFF
40855	@USER @USER @USER Because i'm a little concerned about the Q followers because they slowly become more and more a sort of right wing sjw antifa thingie  (Also excuse me for my horrible English it's not my native languase and didn't had much schooling in it so i'm sorry if it sucks. 😅)	NOT
26229	@USER Where were these morons when the Groper Trudeau and his lying Liberals stomped all over our Charter with their Values Test? Where was Holt Renfrew’s favourite shopper Horwath? Premier Ford is trying to save taxpayers money! Maybe that’s what bugs Horwath??	OFF
84485	@USER @USER Are there no news about Trudeau and our govt you can cover? Oh..I forget that u r a propaganda machine for the left n d Liberals..	NOT
16882	@USER Fake news he is a liberal dem.	OFF
93381	@USER @USER We the dregs of society will make sure you are never president ❗	OFF
70495	.@USER has done this to me and many others. Shut off functionality and targeted censored conservatives. #FoxNews @USER URL	NOT
73062	@USER I do not support Trump. He is an abomination!	OFF
12011	@USER At least you are getting more people to like it on Discord	NOT
99978	@USER @USER Not one of these “journalists” mentioned the arrest of the corrupt mayor yesterday. I guess they were busy not getting blown away in the wind	OFF
48329	@USER @USER She is a courages patriot	NOT
21782	@USER my name is Whitney NOT WHITEY	NOT
93158	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Who cares who is deadlier? Are you antifa?	NOT
23664	@USER I don't believe she's even getting death threats. Conservatives don't roll that way. Plus her &amp; her attorneys bankroll is Soros	OFF
78479	*Finally at my sister's apartaments* Instant reminder that she is ungrateful brat and i'm much more happy without seeing her	OFF
12762	@USER @USER Reading these comments..this dear boy was burned alive!!!! And some are still talking about gun control! My gosh people!	OFF
37909	@USER She is my friend	NOT
87281	@USER @USER @USER @USER @USER And you are who to speak for the rest of us?	NOT
72175	@USER Many thinking Conservatives know Brexit will be a disaster &amp; will not quietly follow you over a cliff. You have not secured a deal &amp; it is looking unlikely without major concessions. No deal not an option. May might have to go for referendum or Gen Election. So don't talk to soon	NOT
40031	@USER Fuckin love king tulip	NOT
63591	@USER @USER He is treason. He went to Iran for what?  To beg Iran to give them(the treasons) more time to get the power back so they can keep giving tax payers $$ to Iran the terrorists leader.	OFF
73791	@USER @USER you took a sip of your trusty vault 13 canteen	NOT
91855	@USER @USER @USER Are you serious. Man you’re an idiot! He is the most hateful scum on earth.	OFF
82694	@USER The interview is a very important part of the hiring process. And selling yourself may not come naturally. Make sure you're fully prepared: URL ^TN	NOT
31140	@USER I loved the House Bunny. And the remembering names voice was funny. My family and I watch Mom it’s great. I’m a recovered addict or moderately recovered if you are one who counts pot lol. It’s a very good show.	NOT
66322	@USER Looks Like The Jokes On Liberals Again.  #FortTrump #Poland #BoomingEconomy URL	NOT
83816	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Followed all new - MAGA.  Please follow back.	NOT
86814	@USER Not a classical music fan?	NOT
13896	@USER We need Gun Control Now. We have had too many mass shootings in this country. Thank you President Clinton for leading the way in this. It's great to have real leadership	NOT
83680	just love this meme is all  a lil levity for a heavy day of cognitive dissonance  #QAnon #MAGA #Trump #WWG1WGA #GreatAwakening #pray URL	NOT
75595	"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER I don't think he was calling Antifa racist, just that the verge doesent call them out as they do the supposedly    White Supremacist"""""	NOT
52853	@USER @USER @USER We all know death threat are a Resist/Antifa tactic.	NOT
44276	@USER @USER LIBERALS will be complaining that his presence hurts recovery in 5 ... 4 ... 3....	NOT
86256	@USER @USER @USER Black conservatives are routinely labeled by Black 1% as “Uncle Tom’s.” That is attacking Black conservatives for being Black.	NOT
61875	@USER Free speech is alive but not so well since all social media platforms are run with a strict dictatorship of opinions by libtards.	OFF
68222	@USER Thanks for all you are doing to MAGA!	NOT
23593	@USER FOR THE KOCHS AND THE TRUMPS AND THE POLLUTORS.. BUT NOT FOR WE THE PEOPLE OR STUDENTS OR TEACHERS AND LETS NOT EVEN TALK ABOUT THE THINGS THAT A MAJORITY OF THE AMERICAN PEOPLE EXPECT LIKE HEALTHCARE &amp; GUN CONTROL! NOTHING BUT $$ FOR @USER AND DONORS!	OFF
92042	@USER @USER @USER Using free speech to be idiots and such but just like other rallies counter protesters showed up armed and willing to engage with kkk who also came armed Again 2 wrongs dont make a right and groups like antifa stated they want shutdown free speech anyway possible	NOT
19073	"@USER @USER rae sis don't say no offense"" then like tweets calling me a sad bitch, also im truly shocked ur on the L6 train this year"""	OFF
24154	@USER bro they were laughing into her face and almost pissing their pants and i was standing beside it like wtf mind ur own business	OFF
39250	@USER @USER Gun control is not the answer.	NOT
40054	@USER He is an egomaniac and doesn’t like to lose so he will spend money for free agency and his drafts are better	OFF
39167	@USER Get the hell out	OFF
37020	@USER He is repulsive.	OFF
36653	@USER @USER @USER He is pretty good!	NOT
15235	@USER @USER I know how you feel Stormy Daniels because I used to be a dancer and a go-go girl I have had 10 years under my belt and I know people like that pay under the table or be a hush money so you are not lying about what you doing people make excuses and they don't own up what they do	NOT
45396	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER He is Romanian?	NOT
56516	@USER #DearProfessorFord I want you to know that I have zero respect for you &amp; your ANTIFA style attack on Kavanaugh. You thought you were going to drop a bomb with your face covered &amp; blow up a good man's life. You have been exposed for the political hack that you are.  Shame on you	OFF
49075	@USER @USER @USER Lol. It’s funny how you assumed I only have those qualifications. Typical black tweep. When they are losing a debate they assume the other party is lower than them. “That’s why you are broke.” “Stay there with your debt.” Yet they’ve never met the person. 😂😂😂😂	OFF
95913	@USER Trump will blame it on the immigrants for coming and 'liberals' for noticing. He likely thinks Head Start/HIV are wasteful spending. Comgress can no longer pass 'broad' budgets.  They will need to itemize every $ and forbid diversion without Congressional permission	NOT
78559	@USER @USER @USER withdraw. Trump has a whole list of conservatives to pick from.	NOT
40384	@USER @USER What the point the BBC are the propaganda machine of the @USER you all know the answer to Brexit is disaster thats loud and clear by businesses &amp; corporation but your just the mouth peace of the TORIES.	NOT
45346	@USER @USER Trudeau and the metoo movement hahaha. He is on the wrong side there. Funny how questions never went anywhere with Trudeau.	OFF
91030	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER (s)he is very affectionate and purrs non-stop.	NOT
87568	@USER @USER @USER @USER She is weak and this is her excuse to use her vote pro Kavanaugh	NOT
21673	"@USER eric, his brother, his sister and daddy.... among a lot of other crimes.. stole money from their charity"" aka personal piggy bank and are being investigated... but here he is acting so ""dope"".. but he's nothing but a tool"""	NOT
61286	@USER And then wana talk shit when you play something they don’t know but the song be fire and end up blowing up then later becomes they song 🤦🏾‍♂️	OFF
13930	#MorningJoe the closer it gets to monday the louder the liberals will squeal.	NOT
21635	@USER By banning ammunition guns are still legal. Why not instate gun control to keep 24 /7 watch on all firearms.	NOT
96262	"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Lol. You are not arguing againstbthe system I want, and I am not arguing in favor of the system you describe.  That is like you arguing for the principles of anarchy, and me constantly saying oh yeah, well, Hillary was a corrupt politician""  Irrelevant.  Factual, but irrelevant"""	NOT
35874	@USER @USER Conservatives would do anything to eliminate the value of laborers in this country. People worked and died for this holiday. Don't want to see it lost to some fake Constitution worshiping by people who do not value the Constitution in any way such as the Far Right.	OFF
17271	@USER @USER So do you think she is a Christian?	NOT
67296	"#MAGA great thing about hurricane Florence: did not have to hear the bionic woman with the amazing memory"" talk about a party 3 million years ago URL"	NOT
16985	@USER @USER It takes a 2sec Google search to see who this accuser is - I'll help the mindless uneducated liberals . URL	OFF
40182	@USER you were right last night about Quad! She acts like she is the only one going through things in life! She has to share with her friends so that y’all can be there for her! #marriedtomedicine	NOT
17590	@USER @USER Very disturbed by how this platform has become like a dictatorship from the Soviet state.	OFF
71122	@USER Trying to smoke out followers that are also antifa? #Shrewd.	NOT
96861	@USER Gawd help us.	NOT
45781	Sean Penn: #MeToo Movement Seeks to ‘Divide Men and Women’ URL &lt;— Gotta say… I stand w/ Jeff Spicoli on this one. URL  #MAGA #WWG1WGA #ConfirmKavanaugh	OFF
41366	@USER Mueller can go fornicate himself. He is as crooked as the day is long.	OFF
14992	@USER You would. Can't fix stupid.  #MAGA #QAnon #ThursdayThoughts #DrainTheDeepState #ThankfulThursday #WWG1WGA #WalkAway	OFF
73006	@USER I have to go over Saturday to “have dinner” no it’s the annual close the pool for the season . Not then big ass round above grounds . They have a huge in ground pool . I know that’s coming . While gore here . And I don’t mind at all . Lol funny Shit	OFF
32509	🛑 BizPac Review News 🛑   👉 The priceless moment Rachel Maddow invokes Bill Clinton to ask Hillary if Kavanaugh will get due process   URL   #MAGA 🇺🇸 ￼￼#2A #Prolife	NOT
72596	@USER It means HE is still Superman.	NOT
18456	@USER @USER @USER Maybe Antifa asshats? Those who physically assault others for their political beliefs? Democrats are NO Saints and neither are you!	OFF
22728	@USER #StrataData #AI #data #hairball: @USER TDavis touring the application of #Cognitive and #machinelearning techniques to speed #Governance of #data URL	OFF
48639	@USER now we know tesco's stance on gun control	NOT
