ID	Text	label
52993	@USER We the People   Not you the poitician	NOT
79594	"@USER @USER @USER @USER Much of the data"" being put out by gun control groups is false and misleading. Needlessly scaring parents is not helpful at a personal or policy level, as this SUNY report illusterates. URL"	NOT
31933	#PATHETIC #LOSER Only Utah would allow this 2 happen. #WakeUpAMERICA Utah SLC judges liberals  @USER @USER  So sorry #ElizabethSmart ❤ URL	NOT
94345	"@USER how does what I'm saying relate to gun control. if police departments will not prosecute their own family"" then it's time to limit their access to all weapons. A police department reluctant to acknowledge their own wrong doings and correct them dont deserve access to weapons."""	OFF
91365	@USER Is this nigga really back to dying his hair 2445times in one comeback 😂😂😂	NOT
71270	@USER A lot of democrats and liberals are even criticizing him for giving him the hug he asked for!!	NOT
25216	@USER @USER Issss nigga fall asleep on soft after this	NOT
50490	@USER And the Liberals are saying Republicans are separating this country by color. Hypocrites.	OFF
80067	@USER @USER GFY since you are into code letters 😂and how about POS 😜🖕🏻✍️KMA	NOT
47962	@USER Good she is a Crook too💩😑	OFF
34020	@USER And apparently Serena’s cheating and temper tantrum was the only pathway to this endeavor.	NOT
97062	@USER @USER I feel sorry for liberals after Far-left hijacked their name	NOT
36876	@USER She does not remember? Of course she doesn’t! She is making it up as she goes and with the “ help” of her therapist and all the others that believes her BS story. Maybe if she gets hypnotized she will miraculously remember “ more details” #Freakingliars liberals obstructionist🤬	NOT
68446	@USER Give him the Oscar!!	NOT
13150	@USER @USER @USER @USER @USER Sir I know the difference pretending to be someone else is lying who you are the age where you from etc etc etc. but thats not the point the point is a lot of people are doing both and they been doing it since forever to kill their victims. And it sucks!!!	OFF
39851	@USER @USER @USER Candiace. She is trash.	OFF
93016	"@USER @USER @USER @USER @USER Christian conservatives don't have an orange god"".  Neither black, white, green, pink, or any other color.   His name is YAHWEH!!!"""	NOT
45036	@USER @USER @USER @USER @USER @USER thanks mum!	NOT
81304	@USER @USER Exactly. Hasn’t everyone figured out that the only substantiated threats occur by liberals to conservatives?  The other way around is a farce. Plain and simple. This is made up 💩 to generate sympathy and try to keep a false narrative going.	NOT
92402	@USER Yes as fuck	OFF
59002	@USER The Show Must Go On! We must have crazy liberals screaming and throwing a tantrum inside of that courtroom? If they let these same animals in as they did during the hearings this is just going to be another circus	OFF
56117	@USER @USER @USER @USER LOL!!!   Throwing the BULLSHIT Flag on such nonsense!!  #PutUpOrShutUp   #Kavanaugh   #MAGA   #CallTheVoteAlready URL	OFF
45055	@USER @USER Gun control laws that don't have any control on guns.  Hopefully a new mayor and government support can help the city. God bless this woman and her family.	NOT
46499	@USER You are my help	NOT
56910	@USER @USER And as white as antifa. (the ones you've seen)	NOT
44803	@USER I lived through the era where conservatives literally tried to argue that gay rights would cause the collapse of Western Civilization. No exaggeration.  They used he fall of Rome as their example somehow.  They now want to pretend that they didn’t vilify us.  Ugh.	OFF
71119	"@USER @USER @USER the Free press""??? You mean mainstream corporate media??? You ought to look into what you are speaking of. I come from a line of journalists and printers that were and are an integral part of truly free press. WE are not shutting down speech, the LEFT is. Antifa. @USER"	NOT
89450	@USER @USER @USER @USER What law will you pass that will get people who ignore all other laws to obey?  A murderer ignores a ton of laws but somehow he will obey gun control laws?	NOT
93615	@USER yo he is gorgeous 😍😍	NOT
38333	@USER @USER @USER @USER @USER @USER @USER @USER So you're saying Antifa should have never oppressed the Nazis... gotcha.	NOT
49334	@USER @USER @USER It’s funny. That comment is 💯 Illogical. WalkAway is so easy. #maga is Great! #MEGA is already happenin Make Earth Great Again URL	NOT
54210	@USER @USER Collins is not who she tries to make people believe she is.	NOT
26572	@USER URL LOOK ST THIS BULLSHIT	OFF
59882	@USER @USER Omfg 😂😂😂😂😂  You are so right 😂	NOT
20228	@USER The set-up that led to the second Hogan touchdown shows how much of a threat he is and how much defenses respect where he is on the field	NOT
70454	@USER If gun control worked Chicago would be a safe place. It isn’t. If national gun control worked Mexico would be a safe place. It isn’t. Don’t believe the lyes. Did alcohol prohibition work? No. Did drug prohibition work? No. Will gun prohibition work? No.	NOT
33639	@USER God I hope shes' wrong!	NOT
11856	@USER liberals drink their own Kool-aid. They live in these bubbles and they think a lot of people like them.  If they could see themselves how clownish they look and act.	OFF
58175	"#ThursdayThoughts  I wonder how many liberals would take the word of a woman that accused their husband, son, dad of groping"" 36 years ago?  A BIG FAT ZERO!  We can not allow people 2 destroy any man's life without 100% proof they were violated.  It's a tactic, not the TRUTH. URL"	NOT
64029	@USER @USER @USER If you are the type of iphone user who loves taking pictures etc then go for the 256gb	NOT
43631	@USER because im a broke ass bitxh :(((( and LOL EVEB BETTER she runs in her sleep so like while she’s lying down she just rUNS like feet going usain bolt xD and i get kicked a lot 🤙🏻	OFF
92962	@USER Why does it matter if a candidate is a woman or a man? I thought we were all the same? Everything the liberals believe in contradicts their other beliefs 😂	NOT
29260	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Awesome Q meme on that!	NOT
45987	@USER Cats are just special dogs	NOT
94131	"@USER I want to #askalivelshi  why isn't the basic issue of Survival of the Fittest"" vs ""Take Care of Everyone"" the Dems main point.  Isn't this the core of all others ? gun control, wealth and income inequality, health care, entitlements, EPA, Glbl Wrm.  Most agree here URL"	NOT
55517	@USER you are welcome to join us in our Slack room for the community gardening.  URL	NOT
62481	@USER donnie jr. you and your family owe the country an apology for taking your criminal activities into OUR White House You are lining your pockets while your father is unfit and making a mockery of our republic. Shame on you and your family. Justice will prevail	OFF
94391	@USER @USER Only Liberals sexuality children’s puppets.  #TuesdayThoughts	NOT
42226	@USER @USER Oh shit u went there 🤣🤣🤣	OFF
43009	@USER Hollywood is packed with pedophiles	OFF
54898	@USER Rep Maxine Waters has been threatening violence on you the President and vise President. How come she is permitted to do this. Is the DOJ and Washington capital Police sleeping?? Why are all democrats above the law? This is a crime! URL	OFF
70473	@USER you are a traitor URL	OFF
26623	@USER @USER @USER So many issues facing Australian voters but the single obsession of Australian Conservatives is bullying transgender children... URL	OFF
19348	@USER I stand with you 🐕🇺🇸🇺🇸🇺🇸MAGA	NOT
10424	@USER @USER @USER Really? It’s been the Dems that have been behind all violence from mass murderers to confrontations to antifa. Wake up	NOT
28296	"@USER sadly, you blew it in this interview.  You are, or will be, bought.  You did not pass the litmus test"" for what a Real Progressive is....You have mistakenly alienated what's left of the Dem base, thanks to HRC,  and you need us, know it or not. URL"	OFF
30815	@USER Good morning. You are welcome.	NOT
51349	@USER We need you to do the next superhero game ...⬇️ URL	NOT
31170	@USER @USER I hope you are right!	NOT
45517	@USER Qual? URL	OFF
89350	@USER I knew you weren’t a Real Republican committed to your party!!!! You need to leave. Get out now!! You are a disgrace to every republican/conservative member who work towards solutions and does not constantly diminish The POTUS!!! Quit already.	OFF
26472	@USER He is the eggman.	NOT
61077	@USER Idk man. Pretty sure they’re just good ‘bros’ that are fiscal conservatives when it comes to room and board	NOT
54489	@USER She is so alert! Babies aren't always so aware.	NOT
51312	@USER Perhaps our politicians should stop using them as reason to ban/confiscate popular firearms. The gun control crowd is making them a target and it is wrong.	NOT
97494	@USER ・・・ Did you know that if you are awesome enough to get a Cherry Cola tattoo you’re entitled to a drink on the house at Cherry’s for life?! 🍒🤣🍹 URL	NOT
23094	@USER Nobody cares what @USER thinks or wants. She wasn’t elected haha. And she’s not helping her party either so stay out there your only helping the conservatives Progressives DONT LIKE YOU	NOT
33845	@USER @USER She has received death threats and has teenage daughters. She is protecting her family	OFF
51190	@USER Now that's what I call gun control!! 😉	NOT
79423	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Says the person who refused the idea of having differant views on things? You really are a product of the US system. US antifa-lite. Is your world really that small?	NOT
56481	@USER @USER The liberals won’t investigate because they know there’s nothing there. They’d rather have someone else do it so when nothing is found the liberals can blame them.	OFF
80983	@USER You are not	NOT
78577	@USER @USER @USER Did you just say he? HE has a female name. He is actually a she. Actually get your facts right before making a stupid statement. Everyone knows the game gets stale after a few months and the new DLC makes it interesting again.	OFF
41069	@USER black would be cute w ur skin tone	NOT
10329	@USER @USER @USER #Feinstein needs to go. Her husband should be investigated for his #China deals and the Post Office deals. She is conflicted and this is below dignity	OFF
77319	@USER @USER ANTIFA is not giving death threats to professor Ford or threatening violence if their candidate loses or Spanky is impeached.	OFF
15001	@USER Everyone in Washington including John Heinz is being uncovered as the corrupt elites they are...Like cockroaches running from the light.	OFF
87052	@USER @USER Such supposedly smart people didn't think for one moment that in the audience there are people who voted Trump and are scared shitless hearing the top brass speak that way.	NOT
95116	"@USER Endorse my sandwich!"" could catch on as an imprecation, like ""Blow me down!"" or ""Fuck my old boots!""   And don't worry -- Igor is under strict instructions to eschew any virgin who has partaken of GM crops."""	NOT
79353	@USER Why aren’t you speaking out against the injustices that are still occurring to the Windrush generation/black Britons whose records Theresa May destroyed as Home Secretary and whom now she is deporting as prime minister? #InstitutionalRacism	OFF
33127	@USER @USER You can convert but it's very hard and discouraged. If just your father is Jewish you are not Jewish	NOT
49400	@USER Morrow said he is shooting for the White Sox series so he should be the closer. Hopefully.	NOT
99937	@USER yessir	NOT
17153	@USER @USER Thank you random internet person.    Next time I want shit from you I’ll squeeze your head.	OFF
84243	@USER Antifa Zeckenbiss by the way? #Hetzjagd	NOT
50540	@USER Are we really supposed to believe the party of violent liberal ANTIFA with their KKK hoods who beat the hell out of strangers they know nothing about somehow care at all for this? Are we supposed to trust the party who funds ANTIFA to tell us the truth on any subject?	NOT
29535	@USER Leave it to CBC to turn a bad story for the libs into a critical piece on the conservatives	NOT
65285	@USER do you have any other recourse? This is so wrong on so many levels. Can you sue them? I wish there was a way to reinforce your points on the mistreatment you have received. Liberals are full of hate and discontent and unfortunately there are more of them than us. Idiots. URL	OFF
39443	@USER @USER Ilegal Invader Kills 13-Year-Old Canadian Girl	NOT
52937	@USER I can’t cuz that nigga retarded smh	OFF
71484	@USER @USER I suggest using the 2nd to remove him.	NOT
75610	@USER Criminal schmuck.	NOT
25346	@USER Keep safe. Glad he is going. Our daughter is at school in High Point NC. School is closed Thursday and Friday.	NOT
54779	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Pretty much. As I’ve stated I believe is gun control just not this aspect of it. The guns aren’t the problem the people who shouldn’t have guns are. Where do we draw the line. How do we prevent “bad or crazy” people from shooting up a crowd. Surely we don’t have the answer	NOT
89481	@USER condemn Antifa for attacking peaceful protesters..there was once a time that Joe Biden was viewed as someone who could be a bridge builder but you succumbed and caved to the evil ways of the Demon-crats and went over to the Dark Side..what would your son think.	NOT
93719	@USER @USER @USER @USER @USER @USER @USER @USER @USER Breaking:  Radical Antifa footage. URL	NOT
54215	@USER Yeah because godless liberals hate truth an facts	NOT
62156	@USER America will be better off once you retire Flakey Jeff Flake.  Go away.......	OFF
94224	@USER Don’t use his NJ address.  He is never there.	NOT
11697	@USER He heightens the belief in Slimfast.. URL	NOT
39983	@USER You are not alone	NOT
31062	@USER Down with liberals!	OFF
57124	@USER gender isn’t the same as sexuality but 🤔 you tried also i’m trans so johnny’s trans if i say he is. thanks!	NOT
10172	@USER @USER Can you ask Dana how worried she is for her home in (South?) Carolina? Is it close to the coast? I’m currently in N. Carolina (1st time visiting) and I get welcomed w/ a hurricane! Lordy day.. 😥😨	NOT
14283	@USER Can someone tell this dumb we are a republic	OFF
16669	@USER @USER @USER @USER @USER Leave that to your Antifa cronies amirite?	NOT
54252	@USER was on 🔥 a brutal match after long time Jeff lost was unexpected. Hope he is fine after the fall❤️😱 #wwe #HIAC	NOT
25659	@USER You are an inspiration to us all.	NOT
88788	@USER Bad ass bitch*	OFF
15882	@USER @USER @USER @USER What color is the sky in your world? I’ve never seen a group of people so utterly delusional &amp; in denial as liberals since Trump won. You guys need to just get over it! And sorry! There simply was no #Russiacollusion! #LiberalismIsAMentalDisorder #FISAGate #Deepstateisreal	NOT
68408	@USER Confidence = Rigged	NOT
89257	@USER Who the fuck are you?	OFF
34430	@USER I’m expecting a video from @USER	NOT
27023	@USER @USER @USER @USER @USER These are policy issues where actual data applies. Obviously you are not familiar with the massive health care crises that existed before it was legal. Look into the uncontroversial (7-2) Roe decision and the Scotus statements regarding what made it so.	NOT
16614	@USER @USER @USER Obvious to whom?  Only to those who do not clean up the inside of their cup. You see skin color b/c you are projecting onto others.. many do not live their lives being or seeing color.  Many of us have mixed families- How does that fit into your b/s conclusion? URL	NOT
42241	@USER Just the fact that #StopKavanagh REPEATEDLY attempted to block the abortion for an undocumented immigrant (which she wanted) tells me   he is unfit to serve on the Supreme Court.   We don’t need a person who cherrypicks what laws will or will not be respected.  @USER	OFF
14136	@USER The biggest difference to me between the Conservative’s overall agenda and the Liberal’s: What Cons do makes me feel scared and depressed about others and the future. What Liberals do makes me feel happy and confident we’re on the right track. Neither is perfect but one is best.	NOT
56116	4 weeks until we go back to this awesome place. Some awful behaviour from adults staring at her skin but she is a wee fighter.  11 months clear now and her confidence back.  💙 URL	NOT
66982	@USER @USER That is just awful ! He never was much anyway! A grown man acting like that; a bully ! Best to you and hubby Mark ! MAGA 🇺🇸	OFF
98473	@USER @USER @USER He is entitled to tell his side of story.Then judge.	NOT
82385	"NOW I KNOW WE HAVE A LOT OF PEOPLE TO FEED, BUT THESE TWO? THESE ARE MINE! NOW GO BACK TO FEEDING PEOPLE, I'M STARVING! I HAVEN'T EATEN IN AT LEAST 40 MINUTES! YOU NEED A MAGA HAT!"" URL"	NOT
15417	@USER It's just getting so predictable.	NOT
12233	@USER nothing was happening behind closed doors because in the end she left him and MONTHS later he overdosed. none of ariana’s business. she is NOT responsible for him	NOT
14131	@USER This Russian agent is a DISGRACE. Hey old creep @USER you are going to die in prison. You and Trump sold America to the Russians and it’s time you do the time for your years of crimes. Scumbag.	OFF
17796	@USER @USER @USER And they did. PR is a shit hole run by corrupt Liberals. It was DESTROYED and it will take years and years and years to rebuild.	OFF
75696	@USER @USER Hollywood and media make jokes about Jesus and Christians and think that's hilarious but turn every innocent joke conservatives tell in to an outrage. Typical of reprobates.	OFF
85070	@USER She is sooooo pretty!!!!!	NOT
70133	@USER fuck russ 110%	OFF
12015	@USER @USER @USER Rivera is shit. He is the last one left. Our problems run through him. The day we fire @USER the better off we will be	NOT
13641	#YESonKavanaugh Yes because it is the right thing to do Yes because conservatives are in power Yes because Democrats are miserable humans Yes because we are sick and tired of the tantrums from the Democrats Yes because they FREAKING LOST THE ELECTION! Please add more reasons!!!!	OFF
86215	@USER Although I think that Carter was a decent man he was without a doubt the 2nd worst president in my voting history.    44 was the worst if there was any question.	OFF
86993	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Lets roll #MAGA patriots!  Add ten of your favorite patriots  @USER  @USER  @USER @USER @USER  @USER  @USER @USER @USER @USER @USER @USER @USER URL	NOT
39538	@USER @USER on What-Platform🤔@USER is Fundamentally-Restoring-AMERICA😤🔥🙏Speaker @USER will Konk-U on Ur-LameBrain w/ Gavel😠	NOT
67518	@USER @USER He is truly adorable. Happy Birthday baby boy😘	NOT
50390	@USER I don't know anything about the kkk although I believe the democrats fund them like they always did.  I think the Dems main terror group these days is antifa.	OFF
66752	@USER Liberals ruin everything.	NOT
22371	@USER Everyone knows Brown is crazy!	OFF
60326	@USER Thank You🍎 Have A Great Day 🙏 #MAGA  💯🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸 URL	NOT
89701	@USER He seems nice 🙄	NOT
88189	@USER He isnt aware of anything; he is just that handsome~	NOT
27536	@USER They crossed the line a long time ago. Antifa is a branch of the Socialist party.	NOT
19240	@USER You are such a losing Democrat....No one believes what you say...You speak well but part of crooked Democrats....Pers Trump has done more for the USA than any other President put together....LOSER	OFF
69077	@USER @USER In case of antifa take a little bat or something. Good for you- more of should do that kind of thing.	NOT
86160	@USER @USER Now they’ll have to pay more for their MAGA hats.	NOT
52863	@USER Come on Texas I know your not ready to hand over your guns to liberals!	OFF
42614	@USER @USER Exactly my thoughts. She is always a sweetie when she’s coddled. Her true character exposed as an athlete is revealed in times as this. She’s not a role model or a legend.	NOT
79564	@USER @USER You can’t tell us #Conservatives that @USER didn’t connive with @USER to keep all of this under wrap till time for final POTUS vote..#DirtyPolitics	NOT
50573	@USER Why would you do this on a weekend with a major festival in Stanley Park as well as closing down Nelson street off burrard?	NOT
61240	@USER I`m with you JR.She is nothing.Don`t waste your time on human waste!	OFF
51013	@USER Good luck with that!	NOT
70946	@USER Energy Independent	NOT
49515	"@USER Shit like this is why I don't follow @USER  Who me? I'm just stating basic facts.  Totally NOT diverting from the actual point. Just stating a fact.""  You're a phony"""	OFF
85166	@USER Hmmmmm 🧐🧐 No one is doing anything so maybe don’t change pitchers every batter.  Also if he is this genius maybe he should realize this team peaked a month ago.	NOT
86287	@USER Manny_Ottawa is an amature political hack with nothing but a PC agenda. Was never credible enough for the bench.  He can’t handle the truth. The Liberals weakest link just joined the PC party.	NOT
63182	@USER Girl so am I.. LOL he is actually grown now 😭	NOT
59744	@USER Hey Jim...who is that chick that likes to carry images of the @USER  decapitated?  You two should meet maybe?  SMH	NOT
11865	@USER His legacy is crap. Why would anyone want to save crap?	OFF
74417	@USER @USER Hey Andrew which problems are specifically the result of Justin’s actions. You don’t seem to have any solid info to tweet and you don’t read  the articles you retweet. There aren’t enough conservatives in this county to get you elected. So you’d better start speaking to everyone	NOT
65915	@USER  I think he could be called a turncoat  talking out of both sides of his fucking mouth  Lindsey Graham can no longer be trusted URL	OFF
48474	@USER and @USER @USER  @USER is inciting VIOLENCE towards Trump supporters on lists to be targeted by ANTIFA.	OFF
98974	@USER @USER @USER @USER FBI and Doj lawless? Why so many guilty pleas and cooperation? Sure is strange all of trumps campaign is going down in a first ball of flames yet conservatives still fail to admit the unprecedented level of corruption by GOP and make the needed corrections. Sad	NOT
53044	@USER @USER A Cosby comparison?  30+ vs 1 from hs?  Why u so angry?  Are you one of those antifa activates that doesn’t like getting pepper sprayed?	NOT
58544	@USER @USER @USER @USER Dont tell me she is at it again	NOT
40019	@USER How did you get to where you are while still being so profoundly ignorant?	OFF
54258	#Tories #Labour #GE2017 #Conservatives Conservatives URL theresa_may: I’m pleased the Government is investing £2 billion in new long-term funding to build more affordable and social homes. Everyone deserves a decent and safe place to… URL	NOT
87769	@USER @USER @USER -Student loan debt relief -Increase minimum wage -Stronger gun control laws -Reforms for election process -Stronger environmental protections -Affordable housing for everyone -Stronger protections for women's rights -Net neutrality	NOT
80596	@USER @USER I hope the NFL folds!	NOT
49638	"@USER @USER How did the press"" get the letter?????#MAGA"""	NOT
45353	@USER @USER @USER @USER White liberals do not see blacks as equals but people to be pitied and felt sorry for. I use to have that Victim mindset but waled away from it URL	NOT
68904	#omg #bobbybrown sister #leolahbrown is not having it with #bet #Bobby roe story she is calling out his ex-wife for fabrication and #lies #celebnmusic247 #celebritynews #breakingnews #news #thebobbybrownstory URL URL	NOT
46954	@USER He is a big nerd it seems..	OFF
17664	@USER He needs to butt out	NOT
86242	@USER Its like saying the brown shirts afe better than nazis because they pretended to be socialists.	OFF
71319	@USER @USER @USER It would destroy her life. The entire right wing juggernaut would run her down - every ex boyfriend interviewed etc. she is the innocent party. He’s the one trying to grab a lifetime power position.	NOT
50586	@USER BOYCOTT THE ANTI AMERICAN NFL. Football ain't all that anyway.	NOT
29255	@USER Hell NO	NOT
80922	VOTING IS NOT OPTIONAL!!! CERTAINLY NOT THIS NOVEMEBER…IT IS CRITICAL! LIKE &amp; SHARE IF YOU AGREE! #MustVote2018 #Republicans #WakeUpRepublicans #Conservatives #MAGA URL	NOT
92648	@USER @USER @USER And his son the ANTIFA masked hater is normal?	NOT
22919	@USER @USER And people take pride in living in a place where survival is a moment to moment struggle a d everything is just shit. They feel tougher and stronger than people in successful pleasant educated clean areas not plagued by violence and death. I've been that guy.	OFF
49189	"@USER @USER Agree 100% Jay No wonder FBI back burnered it English appears to be second language high school @ below average use. Also brought attention to being a citizen? 🤔 Contradicted information  throughout high school"" &amp; ""THE attack"" it CAN'T be both. Ford=University=Soros=ANTIFA=Bull"""	NOT
92484	@USER @USER @USER @USER Yes. Including the staff and the bureaucracy.	NOT
64952	@USER Typical sore loser he IS as always! Piece of shit!	OFF
11050	@USER Yea so no more gun control debate. Just slurs	NOT
46021	@USER yep.unfortuly he has proven what establishment supporters on du said about him.why in world did he support bernie.he is all in for trump which is why i have him blocked afte rpreviously following him ont witter and youtube.	NOT
73505	"@USER @USER Why? Plenty of people have taken a stance in favor of common sense gun control"" and it doesn't mean jack shit since they don't have a plan for common sense gun control.  Would it really help to have the ASB and ASA also spouting empty buzzwords?"""	OFF
70706	"@USER  Aurora is growing and learning stuff quickly! She is really good at drawing and counting! Such a intelligent baby ~ ""  He laughts playfully at kiss being breaked. Pecks his nose."""	NOT
48603	@USER @USER Oh for heaven's sake. 🙄	NOT
90329	@USER *🎵da na na na🎵* you found josh's sex life.	NOT
60618	@USER Hell ya	NOT
63870	@USER You are a wonderful asset and a great influence!	NOT
21541	. @USER @USER @USER Fake conservatives and their fake outrage over the budget betrayal URL URL	OFF
72353	@USER She is a beautiful person to teach values to her kids. Teaching them they are royalty but keep to keep it from going to their heads. Stay real ❤️	NOT
27047	"@USER Hello, twin. Let ke correcting your typoness. Our group name is (G)I-DLE in case you are too lazy to use ()"" or ""-"" , you can use IDLE instead 😉"""	OFF
62776	@USER never trusted his ass	NOT
79646	@USER @USER James she is neck deep in her own confirmation bias she is unable to see logic and reason at this point.	NOT
61147	@USER @USER This pope may have to stepdown	NOT
10959	. @USER continues our look into government spending. Part II is focused on funding announcements made in battleground Quebec over the summer #cdnpoli URL	NOT
62085	@USER Does he know who you are? Lol	NOT
62016	@USER BLAME TRUMP?? That’s sad to the good people of Puerto Rico 🇵🇷	NOT
37204	@USER You are a bad ass! Keep fighting for us 💕	OFF
80718	@USER @USER this hurts to look at	NOT
75013	@USER No she is just informing the public of the horrible goings on in the trump White House.	NOT
48464	@USER Remember when Liberals were called the snowflakes? Conservatives now have the sads about a hollywood award show.	NOT
86841	"@USER @USER And if the Resistance"" wins:  Permanent K-college indoctrination and censorship; likewise social media, H'wood and MSM; open-season' on Trumpists by AntiFa-types.  Exponential growth of DSA (which we're only now hearing about) in gov't.  And evisceration of BoR, esp. 1A and 2A"""	NOT
66340	"@USER @USER Kamala said justice should be blind - (by the way she is absolutely right on that point) Yet you: Something untrustworthy""  you ""can feel it"" LMAO 🤣🤣🤣"""	NOT
10845	@USER Donald Trump as President	NOT
17746	@USER Safety first. There is no show without the Raven. Hope he is safe and returns soon.	NOT
45093	@USER @USER @USER Are you feeling okay? Because you are coming across as slightly hysterical.	NOT
61923	@USER @USER Anyone with the facts would not share this opinion. Once again the conservatives fabricate problems where there are non and crisis where non exist. Rule by fear is the conservative mantra	NOT
21334	@USER i think its the hope for her abuser to get better that hits me. she is SO brave and strong to say she prays for him to see the light.	NOT
65296	@USER Time to vote and spit in the eye of all these liberals	OFF
17750	@USER Liberals will blame the NRA before they blame the lunatic that ended the life of 3 innocent individuals.	NOT
54975	@USER @USER @USER @USER @USER Let’s keep the same energy when talking about gun control after a mass shooting	NOT
17811	@USER HE IS A RUSSIAN SPY /HAVE RECEIVED MUCH MONEY FROM PUTIN.	OFF
38889	@USER She is she blocked me URL	NOT
27133	#qanda what happen to the predicted fall of Society after  SSM. Only the religious conservatives right     are the ones  running a muck in government.	OFF
75113	@USER @USER @USER @USER OK..... you are wrong	NOT
86166	"@USER @USER As a gun control leftist:   I'd rather a child had a responsible parent that locked the front door and didnt let her get involved in the neighbors DV.   Shir, if the .22 was where she could grab"" it, but couldnt leavem shes lucky he didnt find it first."""	NOT
77142	60 and hopeful to someday meet a classy gal that I can talk to about MAGA and WWG1WGA!  Have yet to find!  Having way to much fun now not to share :-) URL	NOT
19985	"@USER @USER @USER @USER @USER Conservatives really need to come up with something better  for an excuse besides their worn out Hillary Clinton..."". I've never defended either Clinton but trumps undereducated base consistantly assumes if ones against @USER then they are for Clinton Thats ignorant"""	NOT
28584	@USER you know Dan I used to think you were a pretty competent newsman now I can clearly see you are nothing more then a paid whore who sells himself and his once stellar reputation. Trying to be relevant again ? URL	NOT
40912	@USER So black people need white liberals like you to keep them from turning to violence based on things they perceive to be offensive?	NOT
80522	@USER This actually supports gun control.   He’s alive.	NOT
12117	@USER I think he WAS black. But thank God the police here behaved professionally. She is SCARY!	OFF
12919	@USER Indeed he is.	NOT
39296	@USER Brilliant journalistic commentary here	NOT
78862	@USER She is selling her pucker nationally	NOT
58956	@USER Ooooo Damn! Looks like a Rainbow! All Pretty And Shit!	OFF
51237	@USER @USER @USER @USER He is building it.	NOT
29478	&amp; this is why she is the GOAT URL	NOT
96087	@USER @USER I warn you against asking for that this Rosh Hashana. Look how gun control worked out for us in Germany.	NOT
82702	@USER I love you Eric...You are such a good person with a great sense of humor! Haven was my favorite!!	NOT
81583	@USER She is unfit for office . Mentally deranged.. unstable..	OFF
41114	@USER @USER Rescue conservatives from its own demons? Who are the two or three most notorious serial abusers of women in the last 30 years? Hint: they were not GOP. Did they ever face consequences?	OFF
91953	@USER @USER She’s trolling to fuck with you cause some of y’all be quick to call mfs coons for minor disagreements	OFF
15880	@USER @USER And they aiming right way you WHOOO WHOOO !	NOT
83795	@USER She is	NOT
71682	@USER Good riddance.	NOT
53285	@USER Carrey should be shut up for good	OFF
87524	@USER @USER @USER @USER @USER She is so calm &amp; patient. That’s great..keep it up. Don’t mind people bc everyone has their own viewpoints on each aspects of life.	OFF
49020	#Tyranny #Totalitarianism #Leftism JUST WHEN YOU THINK #THELEFT CAN'T SINK ANY LOWER - #Liberals fear their major cultural victories of the past half-century are democratically... URL	NOT
15789	@USER @USER man he is so fine	NOT
69682	@USER She is a Republican hypocrite!	OFF
65790	+++ I can't prove causation either but while the CONservatives in CDA surely love the idea of 𝙿𝚎𝚝𝚊𝚕𝚜 𝙼𝚌𝙿𝙾𝚄𝚃𝚂𝙵𝚊𝚌𝚎(¬@USER bashing PM @USER can't help but think they're also egging the former to continue the bashing to boost their fortune(s) vainly. URL	NOT
50180	@USER @USER @USER who's singular wiped out a number of Lib Dem councils in the North by going into bed with the Conservatives thus losing local election seats.  Now we have him trying to turn over a democratic vote on #Brexit. URL	NOT
15615	@USER @USER @USER @USER Here is 7  URL	NOT
56915	@USER He will end in gitmo	NOT
78309	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Antifa is not anti facsicm.  Just as Jim Jones was no preacher.  That's all I'm saying.	NOT
32754	"@USER Yep. And lots of people think antifa = violent"" and don't understand the context in which they operate and what they're opposing. Like the biggest thing was over a year ago at Unite the Right, where a white supremacist killed someone and several other people were attacked."""	OFF
29199	@USER How? You can’t just say “Wrong” with no evidence for why it is. You said you agree with Sargon I’m pretty much every subject but gun control and healthcare. That’s not what a centrist believes.	OFF
23447	@USER @USER @USER Awwww babe I love you and thanks haha	NOT
34967	@USER @USER @USER @USER @USER We can win the Menendez seat for #MAGA!  🇺🇸 There are 2.4 million registered Independent Republicans in NJ &amp; we outnumber establishment R’s 2:1!  🇺🇸 Only 2.1 million registered D’s in NJ  🇺🇸 On November 6th in  NJ R is for RINO!  🇺🇸 This mid term in  NJ True Red is I-R	NOT
39795	@USER @USER omg yeah the thing is that there can be a large range of price for the same item i once bought a bag for RM20+ but i also saw another shop selling it for RM60+ like wow	NOT
46592	@USER @USER @USER Be there with Bells on 👍✌️❤️	NOT
27877	@USER You are becoming unhinged with this game....	NOT
94587	@USER I'm frothing over all of it so far.. 🤤🤤 ..the goodest shit. 😏	OFF
